"default","arm","refinance","lien2","term30","underwater","ltv","rate","amount","fico"
0,0,1,0,0,0,47.1399993896484,5.5,36.5299987792969,635
0,1,1,0,1,1,79.620002746582,2.875,20.7000007629395,689
0,1,1,0,1,1,79.1900024414063,3.875,29.2999992370605,774
0,1,1,0,1,1,80,4.11999988555908,27.5200004577637,681
1,1,1,0,1,1,80,3.875,35.2000007629395,692
0,1,1,0,1,1,80,3.875,29.4400005340576,725
0,1,1,0,1,1,79.8099975585938,4,24.8999996185303,642
0,1,1,0,1,1,80,3.5,63.5999984741211,791
0,1,1,0,1,1,77.2200012207031,3.5,20,775
1,1,1,0,1,1,80,4.84999990463257,16.7999992370605,705
0,1,1,0,1,1,80,4.09999990463257,27.2000007629395,812
0,1,1,0,0,1,80,3.75,20.3999996185303,676
0,1,1,0,1,1,80,3.875,40,738
1,1,1,0,1,1,74.0699996948242,5.82000017166138,100,699
0,1,0,0,1,1,80,3.75,26,709
1,1,1,0,1,1,64.4199981689453,6.5,33.5,753
1,1,0,0,1,1,79.2699966430664,4.30000019073486,26.1599998474121,806
0,1,1,0,1,1,80,3.5,22.3999996185303,758
1,1,1,0,1,1,80,2.875,23.5599994659424,682
0,1,0,0,1,1,80,3.875,17.6000003814697,754
1,1,0,0,1,1,80,3.875,28,745
1,1,1,0,1,1,80,4.875,24.0799999237061,688
0,1,1,0,1,1,78.9800033569336,3.875,18.5599994659424,704
0,1,0,0,1,1,72.5699996948242,3.125,27.5750007629395,672
1,1,1,0,1,1,80,3.875,24.7999992370605,741
1,1,0,0,0,1,79.9000015258789,3.875,32.8400001525879,792
0,1,1,0,1,1,80,3.875,20.8799991607666,713
0,1,0,0,1,1,79.6900024414063,3.5,20.3999996185303,771
1,1,0,0,1,1,75.5400009155273,5.25,17.6000003814697,705
0,1,1,0,1,1,57.0800018310547,3.625,68.5,693
0,1,0,0,1,0,78.3199996948242,3.875,22.3199996948242,760
0,1,1,0,1,1,73,3.875,21.8999996185303,729
0,1,1,0,1,1,80,3.5,18.7999992370605,739
1,1,1,0,1,1,80,3.875,20.7999992370605,692
1,1,0,0,1,1,52,3.875,17.6800003051758,676
0,1,0,0,1,1,80,3.375,17.3600006103516,741
0,1,1,0,1,1,63.2400016784668,3,43,740
1,1,0,0,1,1,72.8399963378906,3.875,53.1749992370605,711
0,1,0,0,1,1,76.7399978637695,3.7960000038147,33,759
0,1,1,0,1,1,80,3.84999990463257,18,681
1,1,0,0,0,1,80,3.75,24.3999996185303,690
1,1,0,0,1,1,79.2600021362305,3.875,42.7999992370605,689
1,1,1,0,1,1,77,3.54999995231628,34.8800010681152,687
0,1,1,0,1,0,42.25,3.25,15,790
1,1,0,0,1,1,78.9700012207031,3.875,30.7999992370605,703
0,1,1,0,1,1,80,3.875,22,755
0,1,1,0,1,1,70,3.875,24.7099990844727,640
1,1,0,0,1,1,79.2900009155273,3.875,27.7520008087158,692
1,1,1,0,1,1,90,2.5,36,703
0,1,0,0,1,1,80,3.75,34,714
0,1,1,0,0,1,79.5800018310547,3.75,19.1000003814697,696
1,1,1,0,1,1,90,3.75,22.5,665
1,1,1,0,1,1,70,4,16.4500007629395,727
1,1,1,0,1,1,80,5.03999996185303,26.3999996185303,675
0,1,0,0,1,1,79.879997253418,5.05000019073486,25.5599994659424,784
1,1,1,0,0,1,65.6399993896484,3.875,17,702
1,1,0,0,1,1,75.5899963378906,3.625,18.5200004577637,741
0,1,1,0,1,1,80,5.5,18.0799999237061,749
0,1,0,0,1,1,70,3.875,27.2999992370605,725
0,1,1,0,1,1,80,3.875,24.3999996185303,687
0,1,0,0,1,1,78.3199996948242,3.25,26.1599998474121,707
0,1,0,0,1,1,80,3.75,29.2000007629395,690
1,1,0,0,1,1,69.8300018310547,3.875,28.7000007629395,741
0,1,0,0,1,1,77.4899978637695,2.625,53.2000007629395,727
0,1,1,0,1,1,90,4.625,27,684
0,1,1,0,1,1,64.5299987792969,4,13.875,667
0,1,0,0,1,1,78.870002746582,3,28,643
0,1,1,0,1,1,69.4400024414063,4,17.5,652
1,1,1,0,1,1,79.6100006103516,4,20.2999992370605,687
0,1,1,0,1,1,80,4.34999990463257,23.6000003814697,752
0,1,1,0,1,1,78.8399963378906,3.875,17.7399997711182,735
1,1,1,0,1,1,80,3.5,20.2399997711182,689
0,1,0,0,1,1,77.379997253418,3.875,28.9384002685547,778
0,1,1,0,0,1,64.7099990844727,2,22,756
0,1,1,0,1,1,80,3.875,23.6000003814697,703
1,1,1,0,1,1,80,3.875,16,679
0,1,0,0,1,1,80,2.875,53.2000007629395,748
1,1,1,0,0,1,73.1399993896484,3.625,64,625
1,1,1,0,1,1,75,3.6710000038147,14.25,664
0,1,1,0,1,1,90,3.875,28.7999992370605,743
1,1,1,0,1,1,100,3.5,9.69999980926514,630
0,1,1,0,1,1,79.4000015258789,4,21.2000007629395,748
0,1,1,0,1,1,78.5699996948242,3,38.5,741
0,1,1,0,1,1,80,3.875,22,757
0,1,1,0,1,1,80,3.875,20.3064994812012,660
1,1,1,0,1,1,80,4,24.3999996185303,653
0,1,1,0,1,1,75,4.375,22.5,690
1,1,1,0,1,1,94.0699996948242,5.25,18.1299991607666,731
1,1,1,0,1,1,70,4.375,17.9200000762939,710
0,1,1,0,1,1,80,4,28.2399997711182,650
0,1,1,0,1,1,80,4,25.2000007629395,659
0,1,0,0,1,1,66.8899993896484,4,17.6599998474121,681
0,1,1,0,1,1,107.099998474121,3.75,16.6000003814697,744
1,1,1,0,1,1,80,3.75,21.7600002288818,673
0,0,1,0,0,0,80,5.75,16,722
0,1,0,0,1,1,79.9000015258789,3.875,33.560001373291,755
0,1,0,0,1,1,68.6500015258789,6.875,20.3199996948242,725
1,1,1,0,1,1,80,4.875,28.7999992370605,715
0,1,1,0,1,1,80,4,19.3600006103516,732
0,1,1,0,1,1,70,3.5,18.2000007629395,697
0,1,1,0,0,1,80,4.07999992370605,27.2000007629395,640
1,1,1,0,1,1,79.2099990844727,3.375,24,733
0,1,1,0,0,1,80,2,19.6000003814697,700
1,1,0,0,0,1,79.1100006103516,3.875,28.4799995422363,714
0,1,1,0,0,1,90,5.6710000038147,31.2299995422363,655
0,1,1,0,1,1,83.5899963378906,4.74599981307983,32.5999984741211,675
0,1,1,0,0,1,88.5899963378906,3.65000009536743,26.3999996185303,679
1,1,1,0,1,1,84.3499984741211,4.7960000038147,32.4749984741211,655
0,1,1,0,0,1,95,4.89599990844727,21.8500003814697,730
0,1,1,0,1,1,64.620002746582,6.75,33.5999984741211,676
0,1,0,0,1,1,79.9800033569336,5.875,21.3799991607666,768
0,1,0,0,1,1,80,2.625,15.8800001144409,713
1,1,1,0,1,1,80,2.625,27.7600002288818,699
0,1,1,0,1,1,53.3600006103516,3.5,13.5,705
0,1,1,0,1,0,60.5900001525879,2.625,20.6000003814697,713
0,1,1,0,1,1,82.5,2.75,19.7999992370605,704
0,1,0,0,1,1,80,2.875,24.3999996185303,717
0,1,1,0,1,1,68.6699981689453,2.875,28.5,662
0,1,1,0,1,1,74.9100036621094,2.875,20.6000003814697,700
0,1,1,0,1,1,56.560001373291,2.75,17.5900001525879,751
1,1,1,0,1,1,85,2.875,23.1200008392334,686
1,1,1,0,1,1,67.120002746582,2.875,49,664
1,1,0,0,1,1,72.5599975585938,5.875,15.6000003814697,768
0,1,0,0,1,1,80,6.875,16.8799991607666,724
1,1,0,0,1,1,80,3.375,22.6399993896484,649
1,1,1,0,1,1,85,4.75,25.9249992370605,718
0,1,0,0,1,1,80,3.125,19.6000003814697,645
1,1,1,0,1,1,58.3300018310547,5.875,17.5,708
0,1,0,0,1,1,80,6.375,21.7999992370605,781
0,1,1,0,1,1,70,6,18.8999996185303,689
0,1,0,0,1,1,80,5.875,23.7600002288818,744
0,1,0,0,1,1,75,2.75,12.1499996185303,635
0,1,0,0,1,1,80,6,20.7999992370605,653
0,1,0,0,1,1,80,5.5,44.7999992370605,772
1,1,1,0,1,1,74.3600006103516,3.125,29,740
0,1,1,0,1,0,89.5299987792969,3.125,17.1000003814697,721
0,1,1,0,1,0,90,2,16.9200000762939,705
0,0,0,1,1,0,20,8.5,3.14000010490417,681
0,0,0,1,1,0,20,6.86999988555908,6.25,754
0,0,0,1,1,0,15,8.60999965667725,2.68499994277954,703
0,1,0,0,1,1,90,2.875,11.6999998092651,745
0,1,0,0,1,1,80,2.75,12,688
1,1,0,0,1,1,80,3.125,24.7999992370605,730
1,1,1,0,1,1,78.8099975585938,3.125,26.3999996185303,706
0,1,1,0,1,1,80,2.625,23.3600006103516,663
0,1,0,0,1,1,80,5.75,26.3999996185303,694
0,1,0,0,1,1,90,3.125,25.2000007629395,689
0,1,0,0,1,1,80,2.625,19.9200000762939,781
0,1,0,0,1,1,80,4.125,19.6800003051758,761
0,1,1,0,1,1,80,4.125,24.9599990844727,694
0,1,1,0,1,0,56.4199981689453,3.125,14.5,636
1,1,1,0,1,1,80,2.625,17.5520000457764,698
0,1,0,0,1,1,80,2.625,24.7999992370605,659
0,1,0,0,1,1,80,2.75,20,750
0,1,1,0,1,1,73.6800003051758,2.75,14,654
0,1,0,0,1,1,79.9899978637695,2.75,19.9899997711182,744
0,1,0,0,1,1,80,2.75,14.2399997711182,698
1,1,1,0,1,1,73.6800003051758,2.625,21,652
0,1,1,0,1,0,57.2400016784668,3.375,16.6000003814697,791
0,1,1,0,1,1,75,2.75,8.25,765
0,1,0,0,1,1,95,2.625,9.97500038146973,714
0,1,0,0,1,1,80,2.625,21.2000007629395,771
0,1,0,0,1,1,80,3.875,16.7999992370605,775
0,1,1,0,1,1,75,2.75,39.375,723
0,1,1,0,1,1,75,2.625,93,747
0,1,0,0,1,0,39.4000015258789,2.625,7.88000011444092,752
0,1,0,0,1,1,78.5199966430664,2.625,33.3699989318848,705
1,1,0,0,1,1,73.1699981689453,5.75,15,628
0,1,0,0,1,1,80,2.625,26,741
0,0,1,1,0,0,20,7.86999988555908,2.70000004768372,734
0,0,0,1,1,0,18.3299999237061,9.125,2.20000004768372,668
1,1,1,0,1,1,77.4199981689453,2.625,24,713
0,1,0,0,1,1,80,2.75,14.3999996185303,763
1,1,0,0,1,1,80,2.625,18.1599998474121,756
0,1,0,0,1,1,80,2.75,31.2000007629395,778
0,1,1,0,1,1,90,2.75,18.8999996185303,663
0,1,0,0,1,1,90,2.625,22.1949996948242,688
0,1,1,0,1,1,79.9199981689453,5.375,30.8491992950439,781
0,1,0,0,1,1,79.0299987792969,2.625,35.9599990844727,739
0,1,0,0,1,1,80,2.625,43.2000007629395,779
1,1,0,0,1,1,90,3.125,19.7999992370605,671
0,1,0,0,1,1,80,3.375,19.7999992370605,714
1,1,1,0,1,1,73.5,3.375,33.3699989318848,650
0,1,0,0,1,1,90,3.375,18.8945999145508,731
0,1,0,0,1,1,80,3.25,31.1599998474121,740
0,1,0,0,1,1,90,3.125,18,673
0,1,1,0,1,1,57.8800010681152,5.375,23.5,720
1,1,0,0,1,1,70,5.75,19.4249992370605,665
1,1,0,0,1,1,75.75,5.875,32.7999992370605,685
0,1,0,0,0,1,78.5299987792969,4.125,19.2000007629395,717
0,1,0,0,1,1,80,6.875,16.6399993896484,646
0,1,1,0,1,1,74.8600006103516,5.875,13.8500003814697,689
0,1,0,0,1,1,94.4400024414063,5.75,23.7999992370605,800
0,1,0,0,1,1,80,6.375,53.0400009155273,760
1,1,0,0,1,1,80,6.125,19.1200008392334,745
1,1,0,0,1,1,80,5.875,19.2000007629395,751
1,1,0,0,1,1,80,6.5,17.2399997711182,654
0,1,0,0,1,1,80,6.375,16.7999992370605,675
1,1,1,0,1,1,70,5.875,19.25,726
0,1,0,0,1,1,70,5.75,43.0499992370605,807
1,1,0,0,1,1,80,7.75,96,715
0,0,0,1,0,0,19.9899997711182,9.5,4.77500009536743,696
0,0,0,1,1,0,14.9899997711182,5,2.28500008583069,642
0,0,0,1,1,0,20,9.125,5.03999996185303,744
0,0,0,1,0,0,9.97999954223633,8.375,3.70000004768372,759
0,0,0,1,0,0,15,9.375,3.1800000667572,711
0,0,0,1,0,0,10,10.5,2.5,699
0,0,0,1,1,0,20,10.25,7.69999980926514,732
0,0,0,1,0,0,15,13.375,5.99849987030029,711
0,0,0,1,1,0,20,7.52500009536743,5.19999980926514,729
0,0,0,1,0,0,20,8.77499961853027,5.7979998588562,775
0,1,0,0,1,1,75.3499984741211,5.875,23.3600006103516,740
1,1,0,0,1,1,76.3000030517578,5.75,20.6000003814697,770
1,1,0,0,1,1,80,7,22.3999996185303,700
0,1,1,0,1,1,80,2,20.7999992370605,540
0,1,1,0,1,1,80,6.75,22,579
0,1,1,0,1,1,80,5.75,29.2000007629395,594
1,1,1,0,1,1,90,7.30000019073486,26.1000003814697,533
1,1,0,0,1,1,80,8.98999977111816,16.1599998474121,751
0,1,1,0,1,1,65.0899963378906,8.625,17.25,564
0,1,1,0,1,1,72.5100021362305,5.75,18.2000007629395,579
0,1,1,0,1,1,50.9099998474121,9.5,14,584
0,0,1,0,0,1,62.5,6.75,10,585
1,1,1,0,0,1,83.0199966430664,5.75,17.6000003814697,633
0,1,1,0,1,1,85,6.5,17,609
1,0,1,0,1,1,73.6800003051758,5.94999980926514,35,653
1,0,1,0,0,1,61.6199989318848,5.90000009536743,17.5,621
0,0,1,0,1,1,51.6699981689453,6.75,9.30000019073486,753
0,0,1,0,1,1,59.0699996948242,6.125,15.9499998092651,627
1,1,1,0,1,1,85,3.375,24.2250003814697,612
1,1,1,0,1,1,95,4,28.9750003814697,654
1,1,1,0,0,1,77.7300033569336,3.5,22.9300003051758,577
1,1,1,0,1,1,80,4.25,26.3999996185303,617
1,1,1,0,0,1,79.1900024414063,4.75,29.2999992370605,604
0,0,1,0,1,1,51.189998626709,6.75,15,622
0,1,1,0,1,1,93.5299987792969,6.375,26.75,672
0,1,1,0,1,1,80,5.75,72.4000015258789,736
0,1,0,0,0,1,80,2,28,652
1,1,0,0,1,1,70,6.5,11.8929996490479,746
0,1,0,0,1,1,70,6,24.9200000762939,776
0,1,0,0,1,1,70,6.125,13.9930000305176,668
0,1,0,0,1,1,80,5.5,25.2000007629395,646
0,1,1,0,1,1,71.4300003051758,6.25,58,685
0,1,0,0,1,1,80,6.375,62,746
1,1,1,0,0,1,90,5.875,18.4500007629395,680
0,1,1,0,1,1,64.5199966430664,6.875,50,671
1,1,0,0,1,1,80,5.5,27.6560001373291,669
0,1,1,0,1,1,80,2.75,44,725
0,1,1,0,1,0,47.8600006103516,5.75,33.5,768
1,1,1,0,0,1,71.4300003051758,2,25,687
1,1,1,0,0,1,75,6.625,48.75,746
0,1,0,0,1,1,80,6.25,19.996000289917,753
0,1,1,0,1,1,53.1100006103516,6.375,14.3400001525879,730
1,1,1,0,1,1,80,7.25,96,767
0,1,0,0,1,1,78.5299987792969,6.75,17.1110000610352,756
0,1,1,0,1,1,75,6.125,54,713
0,1,1,0,1,1,70.6699981689453,5.875,20,698
0,1,1,0,1,1,80,6.5,38,668
1,1,0,0,1,1,79.9899978637695,7,21.5900001525879,669
1,1,0,0,1,1,80,7.25,74,726
0,1,0,0,1,1,80,6.125,45.2000007629395,774
0,1,1,0,1,1,80,6.625,19.6000003814697,631
1,1,0,0,1,1,80,6.375,34.5320014953613,760
0,1,0,0,1,1,76.1900024414063,6.625,40,746
1,1,0,0,1,1,80,5.875,25.5200004577637,755
0,1,0,0,1,1,80,6.875,46.7999992370605,711
0,1,0,0,1,1,80,6.5,55.6800003051758,677
0,1,1,0,1,1,68.75,7,44,694
0,1,0,0,1,1,74,5.03999996185303,22.2000007629395,525
1,1,1,0,1,1,75,6.125,31.5,617
1,1,1,0,1,1,61,7.90999984741211,21.4720001220703,534
0,0,1,0,1,0,40,7.42999982833862,6.59999990463257,644
1,1,1,0,1,1,80,9.8100004196167,24.7999992370605,520
1,1,1,0,1,1,80.8000030517578,9.57999992370605,20.2000007629395,540
0,1,1,0,1,1,68,6.78000020980835,11.2200002670288,565
1,0,1,0,1,1,82,5.65999984741211,18.8600006103516,708
0,1,0,0,0,1,82.5500030517578,4.27500009536743,19.3999996185303,534
1,0,1,0,1,1,95,7.5,22.3250007629395,633
0,0,1,0,1,1,70,7.09999990463257,18.8999996185303,598
0,1,0,0,1,1,80,7.48999977111816,25.6000003814697,643
1,1,0,0,1,1,80,7.34999990463257,23.6000003814697,585
0,0,1,0,1,1,55,6.75,14.8500003814697,518
0,0,1,0,1,1,58.7799987792969,6.5,14.3999996185303,561
0,0,1,0,0,1,53.7000007629395,4.875,12.3500003814697,615
1,1,0,0,1,1,100,2,28.7000007629395,654
1,1,1,0,1,1,89.2900009155273,7.59000015258789,20,601
1,1,1,0,0,1,83.3000030517578,4.875,20.8250007629395,590
0,1,1,0,1,1,86.6699981689453,2,20.7999992370605,605
0,1,1,0,1,1,70,6.375,27.6499996185303,624
0,1,1,0,1,1,72.2200012207031,6.19999980926514,19.5,657
0,1,1,0,0,1,80,3.52999997138977,19.2000007629395,699
1,1,1,0,1,1,80,7.30000019073486,20,629
1,1,1,0,0,1,77.7799987792969,5,24.5,615
1,1,1,0,1,1,56.5699996948242,7.25,16.7999992370605,539
1,0,1,0,1,1,87.2099990844727,2.25,29.6499996185303,628
0,1,1,0,1,1,86.3199996948242,6.75,16.3999996185303,651
0,0,1,0,1,1,79.6600036621094,6.94999980926514,18.9599990844727,606
0,0,1,0,1,1,80,6.75,22.6399993896484,577
0,1,1,0,1,1,95,6.5,25.8400001525879,650
0,0,1,0,0,1,48.1300010681152,7.625,9,623
0,1,0,0,1,1,71.2399978637695,5.375,16.1000003814697,565
0,1,1,0,1,1,72.0699996948242,5.25,16,620
0,1,1,0,0,1,61.0200004577637,4.375,18,547
0,1,0,0,1,1,68.75,5.75,16.5,676
0,1,0,0,1,1,90,2.75,21.2399997711182,612
1,1,0,0,1,1,85,5,31.1949996948242,664
0,0,1,0,1,1,70.5899963378906,6.875,18,627
1,1,0,0,1,1,100,6.25,25.5,723
0,0,1,0,1,1,49.2299995422363,7.5,9.60000038146973,581
0,1,1,0,1,1,76.5,6.375,22.9500007629395,613
0,1,1,0,1,1,80,5.625,44.7999992370605,584
0,1,1,0,1,0,35.5,5,12,674
1,1,1,0,0,1,78.9499969482422,5.5,15.0001001358032,597
1,1,0,0,1,1,95,6.5,18.5249996185303,670
0,1,1,0,1,1,61.7599983215332,5.375,21,660
1,1,1,0,1,1,90,6.375,16.2000007629395,683
1,1,0,0,1,1,52.3800010681152,5.59999990463257,27.5,574
1,1,0,0,0,1,80,5.25,24.7919998168945,593
0,1,1,0,1,1,87.2799987792969,6.875,7.85500001907349,568
0,1,1,0,1,1,95,6.625,37.4300003051758,685
0,0,1,0,0,0,42.5400009155273,7.5,11.3999996185303,655
0,1,1,0,1,1,64.9199981689453,5.125,16.1000003814697,581
0,1,1,0,1,1,63.3300018310547,5.75,19,636
0,1,1,0,1,1,75,6.5,17.3999996185303,673
0,1,0,0,1,1,80,6.5,22,717
0,1,1,0,1,1,69.9300003051758,6.625,50,744
0,1,1,0,1,1,66.6699981689453,6,60,671
0,1,1,0,0,1,80,2,40.4000015258789,688
1,1,1,0,1,1,80,6.25,75.5999984741211,716
1,1,0,0,1,1,80,6.75,32.7192001342773,664
0,1,1,0,1,1,60.189998626709,6.625,12.6999998092651,650
0,1,0,0,0,1,79.9899978637695,7.125,27.1900005340576,654
1,1,0,0,1,1,80,7.25,25.9400005340576,709
0,1,1,0,1,1,80,7.5,66.8000030517578,692
0,1,0,0,1,1,80,6.25,24.9599990844727,688
0,1,0,0,1,1,80,3.625,20.3999996185303,796
1,1,0,0,0,1,80,6.625,20.7600002288818,695
1,1,1,0,1,1,80,6.5,20,659
0,1,0,0,0,1,80,2,58.3199996948242,644
1,1,0,0,1,1,79.7300033569336,7.875,21.5200004577637,642
1,1,0,0,1,1,80,6.75,36.6800003051758,706
0,1,0,0,1,1,80,7.5,36,804
1,1,1,0,1,1,79.2099990844727,4,20,718
1,1,0,0,1,1,80,6.625,58,777
1,1,1,0,0,1,78.9499969482422,7,30,635
1,1,1,0,1,1,53.5699996948242,6.5,45,749
1,1,1,0,0,1,85,3.5,21.25,673
0,1,1,0,1,1,75,7.09999990463257,21.75,580
1,1,1,0,1,1,90,8.30000019073486,18.4500007629395,613
1,0,1,0,1,1,80,5.75,21.4400005340576,567
1,1,0,0,1,1,95,7.48999977111816,24.7000007629395,649
1,1,1,0,1,1,87.9199981689453,6.65000009536743,23.2999992370605,658
0,1,1,0,1,1,77,4,20.867000579834,624
1,1,1,0,1,1,85,3.25,27.2000007629395,554
1,1,1,0,1,1,88.6999969482422,6,23.9500007629395,546
0,1,1,0,1,1,95,5.625,28.8799991607666,636
1,1,1,0,1,1,82.120002746582,8.69999980926514,24.2250003814697,608
1,1,0,0,1,1,100,7.65000009536743,28.5,689
0,1,1,0,1,1,78.75,7.75,25.2000007629395,626
1,1,1,0,1,1,80,8.89999961853027,18.3199996948242,579
0,1,1,0,0,1,69.870002746582,3.25,16,541
0,0,1,0,1,1,80,4.875,23.6000003814697,704
0,0,1,0,1,1,65,7.25,22.7110004425049,627
0,1,1,0,1,1,85,6,21.25,661
0,1,1,0,1,1,74,6.30000019073486,20.3500003814697,638
0,0,1,0,1,1,50.9099998474121,6.5,14,629
0,1,0,0,1,1,95,7.75,22.3250007629395,710
0,0,0,1,1,0,20,9.98999977111816,4.23999977111816,698
0,0,1,0,1,1,80,4.75,18.6399993896484,628
0,1,1,0,1,1,83.9700012207031,7.25,50.7999992370605,603
0,1,1,0,1,1,85,8.98999977111816,24.9050006866455,605
1,1,0,0,1,1,80,7.32499980926514,29.2000007629395,648
0,1,1,0,1,1,77.1900024414063,8.39999961853027,22,563
0,1,0,0,1,1,80,5.75,20,728
1,1,1,0,1,1,61.8199996948242,7.25,17,685
1,0,1,0,1,1,75,7.125,17.7000007629395,593
1,1,1,0,1,1,95,7.5,28.5,663
1,1,0,0,1,1,80,5.17000007629395,20,679
1,1,0,0,1,1,100,9,25,667
0,1,1,0,1,1,95,4.51000022888184,19.4750003814697,615
0,0,1,0,1,1,69.5699996948242,7.19999980926514,16,625
0,1,0,0,1,1,95,3.95000004768372,25.6499996185303,611
1,1,0,0,1,1,80,7.97499990463257,23.4799995422363,641
1,1,0,0,1,1,80,7.625,30.9500007629395,636
0,1,0,0,1,1,72.7900009155273,6,10.6999998092651,679
0,0,0,0,1,1,66.1500015258789,6.94999980926514,17.2000007629395,692
1,1,0,0,1,1,79.9700012207031,7.625,49.9000015258789,510
1,0,0,0,1,1,78.9499969482422,7.25,37.5,671
0,1,0,0,0,1,80,2,20,525
0,1,0,0,1,1,100,7,36.2603988647461,659
1,1,0,0,1,1,90,6.25,34.3800010681152,602
1,1,0,0,1,1,100,7.125,28.1107997894287,720
0,0,1,0,1,1,56,7.40000009536743,14,628
1,1,1,0,1,1,95.4499969482422,8.5,21,534
0,1,1,0,1,1,90,6.25,15.3000001907349,596
0,0,1,0,1,1,85,2,39.0999984741211,678
0,1,1,0,1,0,51.6100006103516,2.125,40,766
0,1,1,0,0,1,70,1.75,14.8400001525879,743
0,1,1,0,0,0,40,2,100,710
0,1,1,0,1,1,74.6399993896484,2.5,10.3000001907349,741
0,1,0,0,0,1,79.4499969482422,2.25,25.6000003814697,680
1,1,0,0,1,1,80,2.125,25.2000007629395,705
0,1,1,0,1,1,74.879997253418,1.875,30.7000007629395,729
0,1,1,0,1,0,59.6699981689453,1.625,52.75,797
0,1,1,0,0,1,80,1.75,38.7999992370605,639
0,1,0,0,1,1,80,1.625,100.800003051758,742
0,1,0,0,0,1,80,2.625,52,733
0,1,0,0,0,1,76.0500030517578,2.125,20,771
0,1,1,0,1,0,49.75,3.25,99.5,713
1,1,1,0,1,1,75.8600006103516,6.75,55,777
0,1,1,0,1,0,67.3099975585938,2.5,12.5200004577637,665
0,1,0,0,0,0,80,2,38.2400016784668,753
0,0,1,1,0,0,20.7399997711182,7.875,11.1999998092651,712
0,0,1,1,0,1,57.8499984741211,7.875,21.1499996185303,759
0,0,0,1,0,0,30,12.375,6.90000009536743,693
0,1,1,0,1,1,53.3499984741211,6.125,106.699996948242,688
0,0,1,0,1,0,84,7.48999977111816,16.7999992370605,586
0,1,0,0,1,1,76.8000030517578,7.25,48,691
1,0,1,0,1,1,67.9100036621094,8.625,14.6000003814697,754
1,0,1,0,1,1,55.7999992370605,6.84999990463257,25,650
0,1,0,0,1,1,90,6,19.7999992370605,651
0,0,1,0,1,1,80,6.75,22.3999996185303,529
1,1,1,0,1,1,90,6.91499996185303,27,566
1,1,1,0,1,1,80,6.25,21.6000003814697,646
0,0,1,0,1,1,59.5400009155273,7.94999980926514,19.6469993591309,603
0,0,1,0,1,1,90.4899978637695,8.38000011444092,25.1562004089355,618
0,0,0,0,1,1,54.5699996948242,6.82499980926514,18.5,707
0,0,0,1,1,0,45.0999984741211,2,4.59999990463257,654
0,0,0,1,1,1,100,3.95000004768372,3.90000009536743,699
0,0,0,1,1,0,19.9899997711182,2,6.23600006103516,625
0,0,1,0,1,1,71.879997253418,6.94999980926514,17.25,700
0,0,1,0,1,0,31.2800006866455,8.84000015258789,6.41239976882935,659
0,0,1,0,1,1,62,7.23999977111816,14.2600002288818,645
1,0,1,0,1,1,65,5.75,14.1049995422363,561
0,0,1,0,1,1,90,5.5,25.2000007629395,636
1,1,1,0,1,1,80,5.5,18.7999992370605,602
0,1,1,0,1,1,83.4499969482422,4.69999980926514,18.2749996185303,616
1,1,0,0,1,1,91.8300018310547,5,27.0900001525879,602
0,0,0,0,1,1,60.939998626709,7.44999980926514,14.1999998092651,589
1,1,1,0,1,1,80,6.5,24.7999992370605,583
1,0,0,1,1,0,19.6200008392334,12.1000003814697,4.76800012588501,676
0,1,1,0,1,1,71.879997253418,5,23,548
0,1,1,0,1,1,73.6100006103516,8.14999961853027,17.2992000579834,649
0,1,1,0,1,1,75,2,17.625,575
1,1,1,0,1,1,80,2,23.5200004577637,606
1,1,1,0,1,1,70,6.625,18.2000007629395,633
1,1,1,0,1,1,85,6.8600001335144,33.1500015258789,625
1,1,1,0,1,1,87.5999984741211,6.84999990463257,32.5,621
0,1,1,0,1,1,80,4.5,22.2399997711182,597
1,1,1,0,1,1,75,6.5,22.125,624
1,1,1,0,1,1,82.9300003051758,5,17,540
1,1,1,0,1,1,73.5299987792969,7.75,18.75,590
1,1,0,0,1,1,80,6.625,20,563
1,0,1,0,1,1,80,8.69999980926514,20.7999992370605,557
0,0,1,0,1,0,45,7.84999990463257,20.25,648
0,1,1,0,1,1,68.5400009155273,3.38000011444092,18.2999992370605,601
1,1,1,0,1,1,82.5,5.5,33,586
0,0,1,0,0,0,43.0200004577637,6.40000009536743,18.5,657
0,1,1,0,1,1,85,4,25.5,647
0,1,1,0,1,1,69.7600021362305,2,17.2999992370605,632
1,1,1,0,1,1,78.9899978637695,5,18.7999992370605,542
1,1,1,0,1,1,90,5,32.4000015258789,664
0,0,1,0,1,1,70,8.39999961853027,21,540
1,0,1,0,1,1,80,8.14999961853027,19.2000007629395,605
1,1,0,0,1,1,80,4,21.6000003814697,563
0,1,1,0,1,1,90,2,24.75,603
0,1,1,0,1,1,90,3,23.0400009155273,632
0,0,1,0,1,1,70,3,18.2000007629395,581
0,0,1,0,1,1,80,10.6499996185303,24.3999996185303,542
0,0,1,0,1,1,87.6500015258789,3,29.7999992370605,703
0,0,0,0,1,1,78.9000015258789,7.25,25.7999992370605,811
0,1,1,0,1,0,80,2.5,44,678
0,1,0,0,1,0,80,3.375,14.8800001144409,787
0,1,0,0,1,0,80,5,46,765
1,1,0,0,1,1,70,3,23.7999992370605,788
0,1,1,0,1,0,48,4.5,720,682
0,1,0,0,1,1,80,5.75,20.7999992370605,692
0,1,0,0,1,1,80,5.375,29.6000003814697,686
