"absent","aide","black","boy","freelunch","id","mathscore","readscore","regular","schid","schrural","schurban","small","tchexper","tchid","tchmasters","tchwhite","totalscore","white_asian"
3,0,1,1,1,17541,418,413,1,244774,0,1,0,6,24477405,0,0,831,0
3,1,1,1,1,17543,434,391,0,244708,0,1,0,0,24470806,0,1,825,0
48,0,1,1,1,17544,494,418,0,244723,0,1,1,2,24472302,0,0,912,0
19,0,1,0,0,17545,463,421,1,244839,0,0,0,20,24483903,0,0,884,0
6,1,1,0,1,17546,559,503,0,244780,0,1,0,24,24478001,1,1,1062,0
4,0,1,0,1,17547,444,413,1,221571,1,0,0,3,22157101,0,0,857,0
1,0,1,0,1,17550,473,451,0,244746,0,1,1,5,24474603,0,1,924,0
7,0,1,0,0,17551,536,458,0,244780,0,1,1,2,24478003,0,1,994,0
0,0,1,1,1,17552,513,455,1,244736,0,1,0,0,24473602,0,1,968,0
3,1,0,1,0,17553,489,416,0,218562,0,1,0,8,21856202,1,1,905,1
38,1,0,0,0,17554,547,510,0,173312,1,0,0,13,17331203,0,1,1057,1
0,0,1,0,1,17556,547,467,0,244774,0,1,1,2,24477404,0,1,1014,0
9,1,0,0,0,17557,454,398,0,189396,1,0,0,12,18939603,0,1,852,1
3,0,0,1,0,17559,418,402,1,221571,1,0,0,13,22157103,1,1,820,1
27,0,1,0,1,17560,463,398,1,169231,0,1,0,3,16923103,1,0,861,0
3,1,1,1,0,17561,528,414,0,244839,0,0,0,21,24483902,0,0,942,0
12,0,0,1,1,17563,434,398,1,244818,0,1,0,9,24481804,0,0,832,1
3,0,1,1,1,17565,500,422,0,244776,0,1,1,6,24477601,1,1,922,0
10,0,1,0,1,17566,449,413,0,244774,0,1,1,2,24477404,0,1,862,0
14,0,0,0,0,17569,463,436,0,205488,0,0,1,4,20548803,1,1,899,1
6,0,1,0,1,17571,484,433,1,244776,0,1,0,9,24477604,0,0,917,0
4,0,1,1,1,17572,423,418,1,244736,0,1,0,0,24473602,0,1,841,0
6,1,1,1,1,17573,418,397,0,244723,0,1,0,6,24472304,0,1,815,0
9,1,0,1,1,17575,449,402,0,234628,1,0,0,9,23462803,1,1,851,1
5,0,1,0,1,17576,536,461,1,244755,0,1,0,24,24475505,0,0,997,0
0,0,0,0,0,17577,494,472,1,173312,1,0,0,11,17331202,1,1,966,1
2,1,1,1,0,17578,459,436,0,228606,1,0,0,8,22860601,1,1,895,0
7,0,0,1,0,17579,506,439,0,212522,0,1,1,17,21252204,1,1,945,1
3,1,1,1,1,17580,559,470,0,244780,0,1,0,24,24478001,1,1,1029,0
3,0,1,1,1,17582,463,418,1,244806,0,1,0,0,24480603,0,0,881,0
7,0,1,1,1,17584,449,421,1,244806,0,1,0,0,24480603,0,0,870,0
4,0,1,0,1,17585,484,431,1,244755,0,1,0,11,24475501,0,1,915,0
22,1,1,0,1,17586,473,424,0,244831,0,0,0,2,24483103,0,1,897,0
0,0,1,0,0,17587,528,465,0,244746,0,1,1,5,24474603,0,1,993,0
8,0,0,0,0,17588,489,453,1,212522,0,1,0,4,21252205,1,1,942,1
0,1,1,1,1,17589,439,416,0,244708,0,1,0,0,24470806,0,1,855,0
12,0,1,0,1,17590,418,395,1,244708,0,1,0,3,24470804,0,0,813,0
14,0,0,1,0,17591,520,436,1,180344,0,1,0,5,18034401,0,1,956,1
0,0,1,1,1,17592,576,497,0,244839,0,0,1,0,24483904,0,1,1073,0
44,1,1,1,1,17593,449,407,0,244780,0,1,0,24,24478001,1,1,856,0
11,0,0,1,0,17595,484,437,1,228606,1,0,0,13,22860602,0,1,921,1
11,1,1,1,1,17596,478,434,0,244746,0,1,0,17,24474601,1,1,912,0
30,0,0,0,0,17597,463,421,0,257899,1,0,1,8,25789903,0,1,884,1
14,0,0,1,0,17598,412,393,0,189378,1,0,1,12,18937804,0,1,805,1
4,1,1,1,1,17600,500,483,0,244806,0,1,0,20,24480602,0,0,983,0
15,0,1,0,1,17602,468,425,1,244727,0,0,0,4,24472702,0,1,893,0
7,0,0,0,1,17605,473,434,0,201449,1,0,1,7,20144906,0,1,907,1
2,0,0,1,0,17606,536,492,0,173312,1,0,1,11,17331201,0,1,1028,1
20,0,0,0,1,17607,418,414,1,215533,1,0,0,0,21553306,0,1,832,1
24,0,0,1,0,17608,439,402,1,244831,0,0,0,18,24483102,0,0,841,1
13,1,0,1,1,17609,489,419,0,234628,1,0,0,20,23462802,1,1,908,1
8,0,1,0,1,17610,494,430,1,205492,0,0,0,24,20549203,1,1,924,0
9,0,0,0,0,17611,484,442,0,169229,0,0,1,10,16922905,0,0,926,1
1,1,1,0,1,17612,434,418,0,244723,0,1,0,17,24472301,1,1,852,0
17,1,1,1,1,17613,506,455,0,180344,0,1,0,0,18034402,0,1,961,0
3,0,0,1,0,17614,494,468,0,257905,0,1,1,14,25790502,0,1,962,1
4,1,0,0,0,17615,484,419,0,209510,1,0,0,3,20951002,0,1,903,1
5,0,0,0,0,17616,473,445,0,169280,0,0,1,12,16928001,1,1,918,1
1,1,1,0,1,17620,434,405,0,244708,0,1,0,0,24470806,0,1,839,0
10,0,1,1,1,17621,459,437,0,244806,0,1,1,11,24480607,0,1,896,0
0,0,1,1,1,17622,500,428,1,244755,0,1,0,11,24475501,0,1,928,0
9,1,0,0,1,17623,434,382,0,215533,1,0,0,3,21553301,0,1,816,1
14,1,1,0,1,17625,468,430,0,244799,0,0,0,10,24479901,1,1,898,0
45,0,0,0,0,17626,576,442,1,261927,1,0,0,13,26192702,1,1,1018,1
15,1,0,1,0,17627,449,397,0,128076,0,0,0,7,12807603,0,1,846,1
7,0,1,0,1,17628,478,431,0,244796,0,1,1,12,24479601,1,1,909,0
11,0,0,1,0,17629,489,410,0,130085,0,0,1,7,13008502,1,1,899,1
14,0,0,0,1,17630,506,433,1,128076,0,0,0,8,12807602,0,1,939,1
3,1,1,1,1,17631,399,390,0,205490,0,1,0,11,20549002,0,1,789,0
6,0,1,1,1,17633,399,398,1,244801,0,0,0,0,24480101,0,1,797,0
2,0,0,1,0,17634,494,418,1,130085,0,0,0,22,13008501,1,1,912,1
0,1,0,0,1,17636,449,422,0,244831,0,0,0,2,24483103,0,1,871,1
14,1,1,1,1,17641,454,410,0,244708,0,1,0,0,24470806,0,1,864,0
5,1,1,1,1,17642,418,410,0,244708,0,1,0,2,24470805,0,1,828,0
7,0,0,0,0,17643,528,483,0,201449,1,0,1,4,20144901,1,1,1011,1
3,1,1,0,1,17645,489,427,0,244708,0,1,0,0,24470806,0,1,916,0
5,0,0,0,0,17647,473,431,1,203457,1,0,0,12,20345701,1,1,904,1
8,0,0,1,0,17649,468,411,0,257899,1,0,1,13,25789902,1,1,879,1
2,1,0,0,0,17650,489,439,0,234628,1,0,0,20,23462802,1,1,928,1
6,1,1,0,1,17652,444,425,0,244708,0,1,0,2,24470805,0,1,869,0
10,1,1,1,1,17653,459,398,0,244708,0,1,0,2,24470805,0,1,857,0
3,0,0,1,0,17655,473,448,0,205489,0,0,1,10,20548904,0,1,921,1
5,0,0,1,0,17656,484,445,1,205489,0,0,0,14,20548902,0,1,929,1
2,0,0,0,1,17657,449,422,0,205491,0,0,1,0,20549101,0,1,871,1
7,0,1,0,0,17658,463,450,1,205490,0,1,0,12,20549003,0,1,913,0
11,0,0,0,0,17659,439,400,1,128079,1,0,0,8,12807901,0,1,839,1
25,0,0,1,0,17660,513,465,0,212522,0,1,1,17,21252204,1,1,978,1
16,1,0,1,0,17661,473,439,0,203452,1,0,0,5,20345204,0,1,912,1
2,0,0,0,0,17662,500,437,1,166203,0,1,0,13,16620302,1,1,937,1
7,1,1,0,1,17663,423,402,0,244708,0,1,0,2,24470805,0,1,825,0
24,0,0,0,1,17666,478,408,0,166203,0,1,1,11,16620301,0,1,886,1
2,1,1,1,1,17673,439,408,0,244727,0,0,0,12,24472703,0,0,847,0
,1,0,0,0,17677,528,480,0,259915,1,0,0,15,25991502,0,1,1008,1
,1,0,1,0,17678,478,421,0,244745,0,0,0,5,24474501,0,0,899,1
2,1,0,1,0,17679,444,402,0,244745,0,0,0,5,24474501,0,0,846,1
5,0,1,1,1,17681,473,390,1,244727,0,0,0,4,24472702,0,1,863,0
,1,1,0,0,17687,489,419,0,244745,0,0,0,5,24474501,0,0,908,0
7,0,1,0,1,17689,444,410,1,244796,0,1,0,11,24479602,1,0,854,0
6,0,1,0,0,17691,489,440,1,244796,0,1,0,11,24479602,1,0,929,0
17,1,1,0,1,17693,444,413,0,244776,0,1,0,5,24477603,0,0,857,0
17,1,1,0,1,17694,468,425,0,180344,0,1,0,0,18034402,0,1,893,0
10,0,1,0,0,17695,384,402,0,244728,0,1,1,1,24472801,0,1,786,0
5,0,1,0,1,17698,468,433,0,244799,0,0,1,13,24479902,0,1,901,0
11,0,1,1,1,17699,500,451,0,234628,1,0,1,9,23462801,0,1,951,0
15,0,0,0,1,17702,463,416,0,208503,1,0,1,8,20850302,1,1,879,1
22,0,0,0,1,17703,405,384,1,208503,1,0,0,8,20850301,1,1,789,1
6,1,1,0,1,17708,468,421,0,244796,0,1,0,3,24479604,0,0,889,0
11,0,0,0,0,17709,494,460,0,169280,0,0,1,12,16928001,1,1,954,1
29,1,0,1,0,17715,459,403,0,259915,1,0,0,15,25991502,0,1,862,1
1,0,0,1,1,17718,463,418,0,170295,1,0,1,1,17029504,0,1,881,1
7,1,1,1,1,17719,506,442,0,244708,0,1,0,2,24470805,0,1,948,0
2,0,0,0,0,17722,528,437,1,262937,0,0,0,15,26293702,1,1,965,1
15,0,0,0,0,17723,559,497,1,262937,0,0,0,15,26293702,1,1,1056,1
13,1,0,0,0,17724,559,455,0,262937,0,0,0,16,26293701,0,1,1014,1
9,1,0,0,0,17725,489,455,0,262937,0,0,0,16,26293701,0,1,944,1
8,0,1,1,1,17726,434,403,0,221574,1,0,1,1,22157401,0,1,837,0
22,0,0,0,1,17727,547,480,0,208501,1,0,1,12,20850103,0,1,1027,1
7,0,1,0,1,17728,412,388,1,221571,1,0,0,13,22157103,1,1,800,0
9,0,1,1,1,17729,392,378,1,221571,1,0,0,13,22157103,1,1,770,0
9,1,1,1,1,17730,384,384,0,221571,1,0,0,7,22157105,0,1,768,0
11,0,0,0,0,17731,484,428,1,221571,1,0,0,3,22157101,0,0,912,1
13,0,1,1,1,17732,354,391,1,244723,0,1,0,8,24472305,1,1,745,0
6,0,1,0,0,17733,513,447,1,244727,0,0,0,4,24472702,0,1,960,0
15,1,1,0,1,17734,484,437,0,244831,0,0,0,2,24483103,0,1,921,0
22,1,1,1,1,17736,478,424,0,244755,0,1,0,16,24475506,0,0,902,0
14,1,1,0,1,17737,520,424,0,244774,0,1,0,1,24477403,0,1,944,0
7,0,1,0,1,17738,520,463,0,244776,0,1,1,3,24477608,0,0,983,0
12,0,1,0,1,17739,506,437,0,244776,0,1,1,6,24477601,1,1,943,0
3,0,1,0,1,17740,449,421,0,244796,0,1,1,12,24479601,1,1,870,0
8,0,1,1,1,17741,418,408,1,244796,0,1,0,11,24479602,1,0,826,0
13,1,1,0,1,17742,439,421,0,180344,0,1,0,11,18034403,0,1,860,0
19,0,0,0,0,17744,412,370,0,169229,0,0,1,15,16922901,1,1,782,1
7,0,0,0,0,17745,528,461,0,169229,0,0,1,15,16922901,1,1,989,1
8,0,0,1,0,17746,463,427,0,169229,0,0,1,10,16922905,0,0,890,1
21,0,1,0,0,17747,484,436,0,169229,0,0,1,10,16922905,0,0,920,0
0,1,0,1,0,17748,439,418,0,165199,0,1,0,12,16519903,1,1,857,1
2,1,0,1,1,17749,520,450,0,252885,1,0,0,9,25288504,0,1,970,1
11,0,0,0,1,17750,439,386,1,231616,1,0,0,20,23161603,0,1,825,1
4,1,0,1,0,17751,449,422,0,205491,0,0,0,17,20549104,0,1,871,1
4,1,0,0,0,17752,454,440,0,205491,0,0,0,17,20549104,0,1,894,1
5,1,0,0,0,17753,520,518,0,218562,0,1,0,8,21856202,1,1,1038,1
9,0,0,0,0,17755,454,443,0,218562,0,1,1,11,21856203,0,1,897,1
14,1,0,0,0,17756,484,461,0,218562,0,1,0,8,21856202,1,1,945,1
2,1,1,0,1,17757,463,422,0,218562,0,1,0,8,21856202,1,1,885,0
3,1,0,0,0,17758,468,445,0,218562,0,1,0,8,21856202,1,1,913,1
9,0,0,1,0,17759,489,434,0,218562,0,1,1,11,21856203,0,1,923,1
0,0,0,0,0,17760,500,451,0,218562,0,1,1,11,21856203,0,1,951,1
5,1,1,0,1,17762,444,434,0,244755,0,1,0,7,24475502,0,1,878,0
2,1,1,0,1,17763,444,416,0,244755,0,1,0,7,24475502,0,1,860,0
2,0,1,0,0,17764,478,433,0,244801,0,0,1,20,24480104,1,1,911,0
13,0,1,0,1,17765,449,386,0,244801,0,0,1,20,24480104,1,1,835,0
7,0,1,1,1,17766,489,427,0,244801,0,0,1,20,24480104,1,1,916,0
15,0,0,1,1,17767,439,405,0,244801,0,0,1,5,24480102,0,1,844,1
9,0,0,0,1,17768,463,411,0,244801,0,0,1,5,24480102,0,1,874,1
0,0,1,1,1,17770,478,407,1,205490,0,1,0,12,20549003,0,1,885,0
12,0,1,0,1,17771,520,428,0,205492,0,0,1,3,20549204,0,1,948,0
31,1,0,0,1,17772,513,408,0,205492,0,0,0,0,20549201,0,1,921,1
5,0,1,0,1,17773,528,465,0,205492,0,0,1,3,20549202,0,1,993,0
6,0,0,1,0,17774,454,405,1,205491,0,0,0,3,20549103,0,1,859,1
3,0,0,0,0,17775,494,470,0,128079,1,0,1,8,12807903,0,1,964,1
6,0,0,0,1,17776,520,467,1,168214,1,0,0,16,16821403,0,1,987,1
5,1,0,0,1,17777,500,433,0,225585,1,0,0,13,22558504,1,1,933,1
18,1,0,0,0,17778,506,465,0,252885,1,0,0,9,25288504,0,1,971,1
8,0,0,0,1,17779,500,436,0,259915,1,0,1,11,25991501,1,1,936,1
5,1,1,1,1,17780,459,393,0,244723,0,1,0,17,24472301,1,1,852,0
7,0,1,1,1,17781,434,421,0,244776,0,1,1,8,24477602,1,1,855,0
9,0,1,0,1,17782,405,411,1,244776,0,1,0,7,24477607,1,1,816,0
1,1,1,0,1,17783,429,413,0,244746,0,1,0,17,24474601,1,1,842,0
20,0,1,1,1,17784,412,391,0,244831,0,0,1,12,24483101,0,0,803,0
0,0,1,0,0,17785,500,453,1,244799,0,0,0,6,24479904,0,1,953,0
,1,1,1,0,17786,449,407,0,244745,0,0,0,5,24474501,0,0,856,0
2,0,1,1,1,17787,506,439,1,244736,0,1,0,0,24473602,0,1,945,0
13,0,1,0,1,17788,423,384,1,244736,0,1,0,0,24473602,0,1,807,0
3,0,1,0,1,17789,434,422,1,244728,0,1,0,15,24472803,1,0,856,0
0,0,1,0,1,17790,423,390,1,244697,0,1,0,6,24469701,1,1,813,0
1,0,1,1,1,17791,449,398,0,244806,0,1,1,1,24480601,0,1,847,0
10,1,1,1,1,17794,418,393,0,244723,0,1,0,17,24472301,1,1,811,0
0,0,0,1,1,17803,536,472,1,201449,1,0,0,10,20144905,0,1,1008,1
4,0,1,1,1,17816,405,430,0,244708,0,1,1,1,24470802,0,0,835,0
43,0,0,0,0,17820,506,458,1,193423,1,0,0,13,19342304,1,1,964,1
13,0,0,0,1,17827,454,425,1,161183,1,0,0,8,16118305,0,1,879,1
20,1,1,1,0,17852,463,419,0,264945,0,0,0,17,26494501,0,1,882,0
2,0,1,0,0,17853,489,418,0,169229,0,0,1,10,16922905,0,0,907,0
28,0,0,1,1,17870,454,416,1,189396,1,0,0,4,18939602,0,1,870,1
4,0,1,1,1,18105,559,458,0,244736,0,1,1,6,24473603,0,1,1017,0
1,0,0,0,1,18115,449,414,0,128068,1,0,1,12,12806801,1,1,863,0
2,1,0,1,1,18116,489,455,0,191411,1,0,0,8,19141102,1,1,944,1
2,0,0,0,0,18119,500,448,1,130085,0,0,0,22,13008501,1,1,948,1
2,0,0,0,0,18120,520,440,1,205491,0,0,0,3,20549103,0,1,960,1
6,1,1,0,1,18123,602,538,0,244780,0,1,0,24,24478001,1,1,1140,0
4,0,0,1,0,18124,494,465,0,244745,0,0,1,14,24474502,1,0,959,1
6,0,0,0,0,18127,444,419,1,244831,0,0,0,18,24483102,0,0,863,1
11,0,0,1,0,18128,559,510,1,168211,1,0,0,10,16821101,0,1,1069,1
15,0,0,1,0,18134,494,427,0,228606,1,0,1,12,22860603,0,1,921,1
11,0,0,0,0,18138,559,463,1,230612,1,0,0,6,23061203,1,1,1022,1
23,1,0,0,0,18139,506,418,0,253888,1,0,0,13,25388801,0,1,924,1
5,1,0,0,1,18140,576,458,0,193423,1,0,0,12,19342303,1,1,1034,1
14,1,1,1,1,18141,473,418,0,244697,0,1,0,22,24469704,1,1,891,0
10,0,0,0,0,18142,489,456,1,257905,0,1,0,5,25790504,0,1,945,1
14,1,0,1,0,18143,576,485,0,257905,0,1,0,14,25790505,0,1,1061,1
12,0,0,0,1,18148,489,443,1,203452,1,0,0,11,20345202,0,1,932,1
12,0,1,1,1,18151,468,453,1,244755,0,1,0,24,24475505,0,0,921,0
20,1,0,0,1,18155,478,445,0,203457,1,0,0,9,20345702,1,1,923,1
9,0,0,1,1,18156,494,455,1,203457,1,0,0,12,20345701,1,1,949,1
5,0,0,1,1,18157,473,436,1,215533,1,0,0,0,21553306,0,1,909,1
12,0,1,1,1,18173,434,416,1,205490,0,1,0,12,20549003,0,1,850,0
1,1,1,0,1,18174,484,414,0,244755,0,1,0,7,24475502,0,1,898,0
3,0,0,0,1,18175,536,497,0,159171,1,0,1,6,15917104,0,1,1033,1
29,0,0,0,1,18176,559,461,1,128068,1,0,0,1,12806802,0,1,1020,1
9,1,0,1,1,18179,463,408,0,161176,1,0,0,2,16117602,0,1,871,1
12,0,0,0,0,18180,500,447,1,189382,0,0,0,15,18938202,0,1,947,1
14,0,1,1,1,18181,513,450,0,205492,0,0,1,3,20549202,0,1,963,0
11,0,0,1,1,18182,439,413,1,257905,0,1,0,5,25790504,0,1,852,1
2,0,0,1,0,18183,459,427,0,209510,1,0,1,10,20951004,0,1,886,1
11,0,1,1,0,18184,434,395,0,244839,0,0,1,11,24483905,0,0,829,0
1,0,0,1,1,18186,602,463,1,203452,1,0,0,20,20345205,0,1,1065,1
13,0,1,1,0,18188,459,439,0,159171,1,0,1,8,15917102,1,1,898,0
3,0,0,0,0,18189,500,453,0,205489,0,0,1,10,20548904,0,1,953,1
8,0,0,0,1,18190,463,419,1,244831,0,0,0,18,24483102,0,0,882,1
4,1,0,1,0,18191,468,439,0,262937,0,0,0,16,26293701,0,1,907,1
23,0,1,0,1,18192,489,510,1,244806,0,1,0,12,24480604,0,0,999,0
4,0,1,1,1,18193,439,439,1,201449,1,0,0,6,20144903,1,1,878,0
3,0,0,1,0,18195,429,403,0,221574,1,0,1,8,22157403,1,1,832,1
0,0,0,0,0,18198,500,436,1,189396,1,0,0,4,18939602,0,1,936,1
39,1,0,0,0,18199,536,605,0,262937,0,0,0,16,26293701,0,1,1141,1
8,0,0,0,0,18200,489,472,1,215533,1,0,0,0,21553306,0,1,961,1
8,0,0,0,0,18202,602,485,1,257905,0,1,0,8,25790506,0,1,1087,1
18,1,1,1,0,18205,449,448,0,205492,0,0,0,0,20549201,0,1,897,0
1,0,1,0,1,18207,484,443,1,244755,0,1,0,1,24475504,0,0,927,0
9,0,0,1,0,18208,473,434,0,262937,0,0,1,8,26293704,1,1,907,1
6,0,0,1,1,18210,454,416,1,123056,1,0,0,16,12305603,0,1,870,1
8,1,0,0,0,18212,494,455,0,203457,1,0,0,9,20345702,1,1,949,1
3,1,0,1,0,18213,602,503,0,173312,1,0,0,13,17331203,0,1,1105,1
5,1,0,0,0,18214,559,427,0,253888,1,0,0,13,25388801,0,1,986,1
2,0,0,0,0,18215,602,456,0,215533,1,0,1,4,21553305,0,1,1058,1
3,1,0,0,1,18216,494,434,0,244745,0,0,0,15,24474504,1,0,928,1
5,1,0,0,0,18217,528,447,0,261927,1,0,0,11,26192701,1,1,975,1
4,0,1,0,1,18218,463,440,0,244727,0,0,1,21,24472701,0,1,903,0
9,0,0,0,0,18219,500,414,0,216536,1,0,1,22,21653604,0,1,914,1
0,1,0,1,1,18220,528,433,0,212522,0,1,0,,21252201,0,0,961,1
1,0,1,1,1,18222,528,434,0,244806,0,1,1,1,24480601,0,1,962,0
12,0,0,1,0,18223,468,424,0,205489,0,0,1,10,20548904,0,1,892,0
6,0,0,1,0,18224,429,407,1,221574,1,0,0,2,22157404,0,1,836,1
5,0,1,0,1,18225,500,474,1,159171,1,0,0,10,15917103,0,1,974,0
18,0,0,1,0,18227,473,419,0,253888,1,0,1,5,25388803,0,1,892,1
6,1,0,1,0,18228,489,422,0,169229,0,0,0,12,16922907,1,1,911,1
1,0,1,1,1,18229,513,474,0,244780,0,1,1,2,24478003,0,1,987,0
9,1,0,0,0,18230,478,437,0,262937,0,0,0,16,26293701,0,1,915,1
3,0,1,0,1,18231,434,408,0,244697,0,1,1,1,24469702,0,1,842,0
2,0,0,0,1,18234,434,418,1,128079,1,0,0,8,12807901,0,1,852,1
6,1,0,1,0,18235,489,425,0,130085,0,0,0,8,13008503,1,1,914,1
3,0,0,1,0,18236,473,443,0,205489,0,0,1,0,20548901,0,1,916,1
9,0,0,0,0,18238,520,447,1,130085,0,0,0,22,13008501,1,1,967,1
9,1,0,1,1,18239,489,428,0,253888,1,0,0,13,25388801,0,1,917,1
13,0,0,0,0,18241,513,436,0,257899,1,0,1,8,25789903,0,1,949,1
5,0,0,0,0,18242,449,416,0,180344,0,1,1,1,18034405,0,1,865,1
32,0,1,0,0,18243,626,538,1,244839,0,0,0,20,24483903,0,0,1164,0
5,0,1,0,1,18244,506,443,1,180344,0,1,0,5,18034401,0,1,949,0
0,0,1,1,0,18245,484,463,0,169229,0,0,1,16,16922906,0,0,947,0
9,0,1,1,0,18247,494,451,0,169229,0,0,1,10,16922905,0,0,945,0
1,0,0,0,0,18248,484,433,0,208501,1,0,1,5,20850104,0,1,917,1
13,0,0,0,0,18249,489,460,1,257905,0,1,0,8,25790506,0,1,949,1
5,1,1,0,1,18253,478,390,0,244839,0,0,0,21,24483902,0,0,868,0
20,1,1,1,1,18256,449,418,0,244755,0,1,0,16,24475506,0,0,867,0
8,0,1,0,1,18257,489,427,0,244727,0,0,1,21,24472701,0,1,916,0
5,0,1,0,1,18258,478,402,0,244727,0,0,1,21,24472701,0,1,880,0
9,0,0,0,1,18259,444,419,0,162184,1,0,1,6,16218403,1,1,863,1
22,1,0,1,1,18261,506,419,0,212522,0,1,0,13,21252202,0,1,925,1
14,0,0,1,0,18262,520,492,1,159171,1,0,0,16,15917105,1,1,1012,1
13,0,0,1,0,18263,489,445,0,257905,0,1,1,13,25790503,0,1,934,1
4,0,0,1,0,18264,473,467,0,262937,0,0,1,8,26293704,1,1,940,1
17,1,0,1,0,18265,444,411,0,209510,1,0,0,13,20951003,0,1,855,1
23,1,0,0,1,18267,459,442,0,234628,1,0,0,20,23462802,1,1,901,1
10,1,0,0,0,18271,484,447,0,257899,1,0,0,12,25789905,1,1,931,1
10,1,1,0,0,18272,449,456,0,205488,0,0,0,0,20548801,0,1,905,0
7,0,0,0,0,18273,494,437,1,189378,1,0,0,17,18937801,1,1,931,1
6,0,1,1,1,18278,434,427,0,228606,1,0,1,12,22860603,0,1,861,0
1,1,1,0,1,18279,412,434,0,244818,0,1,0,11,24481803,1,1,846,0
5,0,1,1,1,18282,506,436,1,244780,0,1,0,10,24478002,0,0,942,0
19,1,1,0,0,18284,626,483,0,244745,0,0,0,5,24474501,0,0,1109,0
41,1,1,0,1,18285,454,393,0,244774,0,1,0,1,24477403,0,1,847,0
16,0,1,0,1,18290,547,450,1,244727,0,0,0,4,24472702,0,1,997,0
5,0,1,0,1,18292,547,431,0,244799,0,0,1,5,24479903,0,0,978,0
6,0,1,1,1,18293,536,439,0,244755,0,1,1,9,24475503,0,0,975,0
4,0,0,0,0,18295,520,460,1,203452,1,0,0,20,20345205,0,1,980,1
4,0,1,1,1,18299,478,453,0,244697,0,1,1,14,24469705,0,0,931,0
30,1,0,1,1,18300,468,413,0,166203,0,1,0,5,16620303,0,1,881,1
29,1,0,1,1,18303,434,390,0,164198,1,0,0,13,16419801,1,1,824,1
19,0,1,1,1,18305,412,400,1,205490,0,1,0,12,20549003,0,1,812,0
3,0,1,0,1,18306,405,402,1,244746,0,1,0,5,24474602,0,1,807,0
24,1,0,0,0,18307,547,487,0,169280,0,0,0,7,16928003,0,1,1034,1
9,0,0,1,0,18308,478,443,0,262937,0,0,1,8,26293704,1,1,921,1
1,0,0,1,0,18309,478,437,1,262937,0,0,0,15,26293702,1,1,915,1
7,1,0,0,0,18310,489,450,0,262937,0,0,0,16,26293701,0,1,939,1
18,0,1,1,1,18312,473,427,1,215533,1,0,0,0,21553306,0,1,900,0
16,1,0,1,0,18313,536,421,0,244818,0,1,0,11,24481803,1,1,957,1
9,1,0,0,0,18314,513,436,0,244745,0,0,0,15,24474504,1,0,949,1
15,1,0,1,0,18315,412,414,0,180344,0,1,0,0,18034402,0,1,826,1
25,0,0,1,1,18316,454,410,1,244745,0,0,0,1,24474503,0,0,864,1
2,0,0,0,1,18317,500,456,0,169229,0,0,1,10,16922905,0,0,956,1
17,0,0,1,0,18319,468,443,0,166203,0,1,1,1,16620304,0,1,911,1
7,0,0,0,1,18320,454,428,0,170295,1,0,1,2,17029503,0,1,882,1
10,0,0,0,0,18321,489,460,1,257905,0,1,0,8,25790506,0,1,949,1
18,0,0,0,1,18324,489,422,1,257899,1,0,0,13,25789901,1,1,911,1
1,0,0,0,1,18325,444,424,0,128068,1,0,1,12,12806801,1,1,868,1
0,0,0,0,1,18326,454,436,0,128068,1,0,1,12,12806801,1,1,890,1
2,0,0,1,0,18327,500,431,0,252885,1,0,1,14,25288501,1,1,931,1
0,1,0,0,1,18362,468,411,0,162184,1,0,0,5,16218402,1,1,879,1
8,0,0,0,1,18385,536,474,1,230612,1,0,0,6,23061203,1,1,1010,1
24,0,0,0,0,18389,536,456,0,244799,0,0,1,13,24479902,0,1,992,1
4,0,0,1,1,18394,489,416,0,162184,1,0,1,2,16218404,0,1,905,1
20,0,1,1,1,18514,423,397,1,244831,0,0,0,18,24483102,0,0,820,0
6,1,0,0,0,18516,506,455,0,180344,0,1,0,11,18034403,0,1,961,1
10,0,0,1,0,18615,489,439,1,257905,0,1,0,8,25790506,0,1,928,1
9,0,0,1,0,18616,489,467,0,257905,0,1,1,7,25790501,1,1,956,1
3,0,1,1,0,18620,547,442,0,244839,0,0,1,11,24483905,0,0,989,0
5,0,0,1,1,18621,602,463,0,228606,1,0,1,14,22860604,0,1,1065,1
24,0,0,0,0,18626,506,425,0,130085,0,0,1,11,13008504,0,1,931,1
5,0,0,1,0,18631,536,461,1,168211,1,0,0,10,16821101,0,1,997,1
30,1,1,0,1,18633,602,480,0,244780,0,1,0,24,24478001,1,1,1082,0
6,0,0,0,1,18634,468,442,1,215533,1,0,0,0,21553306,0,1,910,1
10,0,0,1,0,18635,506,439,0,262937,0,0,1,8,26293704,1,1,945,1
7,1,0,1,0,18637,626,490,0,215533,1,0,0,9,21553304,0,1,1116,1
2,0,1,1,1,18640,459,413,1,244776,0,1,0,7,24477607,1,1,872,0
15,0,0,1,1,18641,468,437,0,209510,1,0,1,15,20951005,0,1,905,1
0,1,1,1,0,18642,454,405,0,244727,0,0,0,12,24472703,0,0,859,0
11,0,1,0,0,18643,434,430,0,244799,0,0,1,13,24479902,0,1,864,0
2,0,1,1,1,18644,576,410,1,244746,0,1,0,5,24474602,0,1,986,0
12,0,0,1,1,18645,418,391,0,193423,1,0,1,6,19342301,0,1,809,1
17,0,1,1,1,18646,484,410,1,244818,0,1,0,10,24481801,0,0,894,0
